"LSOA21CD","LSOA11CD","postcode_count","postcode_pct"
"E01019481","E01019481",28,1
"E01019482","E01019482",32,1
"E01019483","E01019483",57,0.982758620689655
"E01019483","E01019485",1,0.0172413793103448
"E01019484","E01019484",53,1
"E01019485","E01019485",43,1
"E01019486","E01019486",26,1
"E01019487","E01019487",33,1
"E01019488","E01019488",28,1
"E01019489","E01019489",24,1
"E01019490","E01019490",20,1
"E01019491","E01019491",63,1
"E01019492","E01019492",47,1
"E01019493","E01019493",32,0.96969696969697
"E01019493","E01019494",1,0.0303030303030303
"E01019495","E01019495",45,1
"E01019496","E01019496",47,1
"E01019497","E01019497",54,1
"E01019498","E01019498",36,1
"E01019499","E01019499",33,1
"E01019500","E01019500",33,1
"E01019501","E01019501",35,1
"E01019502","E01019502",44,1
"E01019503","E01019503",79,1
"E01019504","E01019504",35,1
"E01019505","E01019505",36,1
"E01019506","E01019506",37,1
"E01019507","E01019507",78,1
"E01019508","E01019508",35,1
"E01019509","E01019509",30,1
"E01019510","E01019510",33,1
"E01019511","E01019511",48,1
"E01019513","E01019513",40,1
"E01019514","E01019514",23,1
"E01019515","E01019515",22,1
"E01019516","E01019516",39,1
"E01019517","E01019517",30,0.967741935483871
"E01019517","E01019518",1,0.032258064516129
"E01019518","E01019518",39,1
"E01019519","E01019519",28,1
"E01019520","E01019520",68,1
"E01019521","E01019521",37,0.973684210526316
"E01019521","E01019522",1,0.0263157894736842
"E01019522","E01019522",29,1
"E01019523","E01019523",28,1
"E01019524","E01019524",60,1
"E01019525","E01019525",54,1
"E01019526","E01019526",30,1
"E01019527","E01019527",44,1
"E01019528","E01019528",29,1
"E01019529","E01019529",25,1
"E01019530","E01019530",28,1
"E01019531","E01019530",1,0.0277777777777778
"E01019531","E01019531",35,0.972222222222222
"E01019532","E01019532",33,1
"E01019533","E01019533",29,1
"E01019534","E01019534",44,1
"E01019535","E01019535",32,1
"E01019536","E01019536",39,1
"E01019537","E01019537",45,1
"E01019538","E01019538",141,0.992957746478873
"E01019538","E01019540",1,0.00704225352112676
"E01019539","E01019539",40,1
"E01019540","E01019540",27,1
"E01019541","E01019541",40,1
"E01019542","E01019542",64,1
"E01019543","E01019543",45,1
"E01019544","E01019544",34,1
"E01019545","E01019545",35,1
"E01019546","E01019546",30,1
"E01019547","E01019547",22,1
"E01019548","E01019548",57,1
"E01019549","E01019549",46,1
"E01019550","E01019549",1,0.0294117647058824
"E01019550","E01019550",33,0.970588235294118
"E01019551","E01019551",31,1
"E01019552","E01019552",28,1
"E01019553","E01019553",41,1
"E01019554","E01019554",47,1
"E01019555","E01019554",1,0.0285714285714286
"E01019555","E01019555",34,0.971428571428571
"E01019556","E01019556",58,1
"E01019557","E01019557",35,1
"E01019558","E01019558",33,1
"E01019559","E01019559",31,1
"E01019560","E01019560",49,1
"E01019561","E01019561",21,1
"E01019562","E01019562",56,1
"E01019563","E01019563",30,1
"E01019564","E01019564",35,1
"E01019565","E01019565",61,1
"E01019566","E01019566",58,1
"E01019567","E01019567",49,1
"E01019568","E01019568",29,1
"E01019569","E01019569",51,1
"E01019570","E01019570",32,1
"E01019571","E01019571",27,1
"E01019572","E01019572",38,1
"E01019573","E01019573",56,1
"E01019574","E01019574",61,1
"E01019575","E01019575",25,1
"E01019576","E01019576",33,1
"E01019577","E01019577",33,1
"E01019578","E01019578",33,1
"E01019579","E01019579",62,1
"E01019580","E01019580",30,1
"E01019581","E01019581",32,1
"E01019582","E01019582",35,1
"E01019583","E01019583",37,1
"E01019585","E01019585",45,1
"E01019586","E01019586",30,1
"E01019587","E01019587",33,1
"E01019588","E01019588",40,1
"E01019589","E01019589",35,1
"E01019590","E01019590",47,1
"E01019591","E01019591",34,0.971428571428571
"E01019591","E01019592",1,0.0285714285714286
"E01019592","E01019592",50,1
"E01019593","E01019593",25,1
"E01019594","E01019594",30,1
"E01019595","E01019595",52,1
"E01019596","E01019596",43,1
"E01019597","E01019597",52,1
"E01019598","E01019598",38,1
"E01019599","E01019599",55,1
"E01019600","E01019600",84,1
"E01019601","E01019600",1,0.032258064516129
"E01019601","E01019601",30,0.967741935483871
"E01019602","E01019602",74,1
"E01019603","E01019603",62,1
"E01019604","E01019604",78,1
"E01019605","E01019605",83,1
"E01019606","E01019606",67,1
"E01019607","E01019607",57,1
"E01019608","E01019608",31,1
"E01019609","E01019609",73,1
"E01019610","E01019610",42,1
"E01019611","E01019611",61,1
"E01019612","E01019612",74,1
"E01019613","E01019613",89,1
"E01019614","E01019614",53,0.981481481481482
"E01019614","E01019615",1,0.0185185185185185
"E01019615","E01019614",1,0.0142857142857143
"E01019615","E01019615",69,0.985714285714286
"E01019616","E01019616",70,1
"E01019617","E01019617",56,1
"E01019618","E01019618",59,1
"E01019619","E01019619",37,1
"E01019620","E01019620",47,1
"E01019621","E01019621",34,1
"E01019622","E01019622",31,1
"E01019623","E01019623",95,1
"E01019624","E01019624",38,1
"E01019625","E01019625",19,1
"E01019626","E01019626",38,1
"E01019627","E01019627",36,1
"E01019628","E01019628",35,1
"E01019629","E01019629",54,1
"E01019630","E01019630",62,1
"E01019631","E01019631",85,1
"E01019632","E01019632",49,1
"E01019633","E01019633",35,1
"E01019634","E01019634",46,1
"E01019635","E01019635",21,1
"E01019636","E01019636",48,1
"E01019638","E01019638",23,1
"E01019639","E01019639",29,1
"E01019640","E01019640",23,0.958333333333333
"E01019640","E01032614",1,0.0416666666666667
"E01019641","E01019641",28,1
"E01019642","E01019641",1,0.0333333333333333
"E01019642","E01019642",29,0.966666666666667
"E01019643","E01019643",34,1
"E01019644","E01019644",31,1
"E01019645","E01019645",37,1
"E01019646","E01019646",24,1
"E01019647","E01019647",71,1
"E01019648","E01019648",27,1
"E01019649","E01019649",33,1
"E01019650","E01019650",34,1
"E01019651","E01019651",24,1
"E01019652","E01019652",26,1
"E01019653","E01019653",35,1
"E01019654","E01019654",30,1
"E01019655","E01019655",33,1
"E01019656","E01019656",37,1
"E01019657","E01019657",41,1
"E01019658","E01019658",48,1
"E01019659","E01019659",37,1
"E01019660","E01019660",48,0.979591836734694
"E01019660","E01019662",1,0.0204081632653061
"E01019661","E01019661",56,1
"E01019662","E01019662",32,1
"E01019663","E01019663",45,1
"E01019664","E01019664",25,0.961538461538462
"E01019664","E01019665",1,0.0384615384615385
"E01019665","E01019665",26,1
"E01019666","E01019666",28,1
"E01019667","E01019667",31,1
"E01019668","E01019668",27,1
"E01019669","E01019669",29,1
"E01019670","E01019670",36,1
"E01019671","E01019671",49,1
"E01019672","E01019661",3,0.0283018867924528
"E01019672","E01019672",103,0.971698113207547
"E01019673","E01019673",29,1
"E01019674","E01019674",22,1
"E01019675","E01019675",32,1
"E01019676","E01019676",24,1
"E01019677","E01019677",24,1
"E01019678","E01019678",34,1
"E01019679","E01019679",33,1
"E01019680","E01019680",35,1
"E01019681","E01019681",36,1
"E01019682","E01019682",65,1
"E01019683","E01019683",19,1
"E01019684","E01019684",42,1
"E01019685","E01019685",32,1
"E01019686","E01019686",30,1
"E01019687","E01019687",22,1
"E01019688","E01019688",26,1
"E01019689","E01019689",22,0.956521739130435
"E01019689","E01019690",1,0.0434782608695652
"E01019690","E01019690",26,1
"E01019691","E01019691",38,1
"E01019692","E01019692",35,1
"E01019693","E01019693",45,1
"E01019694","E01019694",23,1
"E01019695","E01019695",27,1
"E01019696","E01019696",40,1
"E01019697","E01019697",22,1
"E01019698","E01019698",22,1
"E01019699","E01019699",27,1
"E01019700","E01019700",42,1
"E01019701","E01019701",40,1
"E01019702","E01019702",37,0.973684210526316
"E01019702","E01019703",1,0.0263157894736842
"E01019703","E01019703",29,1
"E01019704","E01019704",34,1
"E01019705","E01019705",33,1
"E01019706","E01019706",17,1
"E01019707","E01019707",19,1
"E01019708","E01019708",39,1
"E01019709","E01019709",22,1
"E01019710","E01019710",54,0.981818181818182
"E01019710","E01019722",1,0.0181818181818182
"E01019711","E01019711",43,0.977272727272727
"E01019711","E01019712",1,0.0227272727272727
"E01019712","E01019711",2,0.0377358490566038
"E01019712","E01019712",51,0.962264150943396
"E01019713","E01019713",44,1
"E01019714","E01019714",75,1
"E01019715","E01019715",47,1
"E01019716","E01019716",35,1
"E01019717","E01019717",79,1
"E01019718","E01019718",74,1
"E01019719","E01019719",60,0.983606557377049
"E01019719","E01019720",1,0.0163934426229508
"E01019720","E01019719",1,0.032258064516129
"E01019720","E01019720",30,0.967741935483871
"E01019721","E01019721",36,1
"E01019722","E01019722",103,1
"E01019723","E01019723",65,1
"E01019724","E01019724",36,1
"E01019725","E01019725",50,1
"E01019726","E01019726",61,1
"E01019727","E01019727",64,1
"E01019728","E01019728",74,0.961038961038961
"E01019728","E01019729",3,0.038961038961039
"E01019729","E01019729",81,1
"E01019730","E01019730",52,0.981132075471698
"E01019730","E01019731",1,0.0188679245283019
"E01019731","E01019731",27,1
"E01019732","E01019732",55,1
"E01019733","E01019733",34,1
"E01019734","E01019734",67,1
"E01019735","E01019735",43,1
"E01019736","E01019736",52,1
"E01019737","E01019737",33,1
"E01019738","E01019738",38,1
"E01019739","E01019739",82,1
"E01019740","E01019739",1,0.0344827586206897
"E01019740","E01019740",28,0.96551724137931
"E01019741","E01019741",35,1
"E01019742","E01019742",48,1
"E01019743","E01019743",30,1
"E01019744","E01019744",43,1
"E01019745","E01019745",18,1
"E01019746","E01019746",57,1
"E01019747","E01019746",1,0.03125
"E01019747","E01019747",31,0.96875
"E01019748","E01019748",52,1
"E01019749","E01019749",37,1
"E01019750","E01019750",38,1
"E01019751","E01019751",41,1
"E01019752","E01019752",34,1
"E01019753","E01019753",38,1
"E01019754","E01019754",65,1
"E01019755","E01019755",81,1
"E01019756","E01019756",32,1
"E01019757","E01019757",30,1
"E01019758","E01019758",44,1
"E01019759","E01019759",36,1
"E01019760","E01019760",26,1
"E01019761","E01019761",38,1
"E01019762","E01019762",47,1
"E01019763","E01019763",58,1
"E01019764","E01019764",47,1
"E01019765","E01019764",2,0.0333333333333333
"E01019765","E01019765",58,0.966666666666667
"E01019766","E01019766",35,1
"E01019767","E01019765",2,0.05
"E01019767","E01019767",38,0.95
"E01019768","E01019768",43,1
"E01019769","E01019769",137,1
"E01019770","E01019770",60,1
"E01019771","E01019771",82,0.987951807228916
"E01019771","E01019772",1,0.0120481927710843
"E01019772","E01019772",52,1
"E01019774","E01019774",52,1
"E01019775","E01019775",100,1
"E01019776","E01019776",34,1
"E01019777","E01019777",57,1
"E01019778","E01019778",30,0.967741935483871
"E01019778","E01019779",1,0.032258064516129
"E01019779","E01019779",33,1
"E01019780","E01019780",26,1
"E01019781","E01019781",30,1
"E01019782","E01019782",57,1
"E01019783","E01019783",20,1
"E01019784","E01019784",21,1
"E01019785","E01019785",28,1
"E01019786","E01019782",1,0.02
"E01019786","E01019786",49,0.98
"E01019787","E01019787",39,1
"E01019788","E01019788",41,1
"E01019790","E01019790",37,1
"E01019791","E01019791",53,0.981481481481482
"E01019791","E01032586",1,0.0185185185185185
"E01019792","E01019792",45,1
"E01019793","E01019793",37,1
"E01019794","E01019794",32,1
"E01019795","E01019795",44,1
"E01019796","E01019796",31,1
"E01019797","E01019797",32,1
"E01019798","E01019798",50,1
"E01019799","E01019799",79,1
"E01019800","E01019800",60,1
"E01019801","E01019801",26,1
"E01019802","E01019802",29,1
"E01019803","E01019803",30,1
"E01019804","E01019804",26,0.962962962962963
"E01019804","E01019807",1,0.037037037037037
"E01019805","E01019805",33,1
"E01019806","E01019806",36,1
"E01019807","E01019807",25,1
"E01019808","E01019808",47,1
"E01019809","E01019809",26,1
"E01019810","E01019810",34,1
"E01019811","E01019811",27,1
"E01019812","E01019812",57,1
"E01019813","E01019812",1,0.0263157894736842
"E01019813","E01019813",37,0.973684210526316
"E01019814","E01019814",51,1
"E01019815","E01019815",47,1
"E01019816","E01019816",39,1
"E01019817","E01019817",25,1
"E01019818","E01019818",35,1
"E01019819","E01019817",1,0.0178571428571429
"E01019819","E01019818",1,0.0178571428571429
"E01019819","E01019819",54,0.964285714285714
"E01019820","E01019820",31,1
"E01019821","E01019821",41,1
"E01019822","E01019822",60,1
"E01019823","E01019823",28,1
"E01019824","E01019824",57,1
"E01019825","E01019825",37,1
"E01019826","E01019826",37,1
"E01019827","E01019827",54,1
"E01019828","E01019828",32,1
"E01019829","E01019829",33,1
"E01019830","E01019830",42,1
"E01019831","E01019831",21,1
"E01019832","E01019832",51,1
"E01019833","E01019833",55,1
"E01019834","E01019834",81,1
"E01019837","E01019837",52,1
"E01019838","E01019838",26,1
"E01019839","E01019839",90,1
"E01019840","E01019840",39,1
"E01019841","E01019841",54,0.981818181818182
"E01019841","E01019848",1,0.0181818181818182
"E01019842","E01019842",37,1
"E01019843","E01019843",61,1
"E01019844","E01019844",46,1
"E01019845","E01019845",43,1
"E01019846","E01019846",32,1
"E01019847","E01019847",28,1
"E01019848","E01019848",56,1
"E01019850","E01019850",80,1
"E01019851","E01019851",31,1
"E01019852","E01019852",44,1
"E01019853","E01019853",38,1
"E01019854","E01019854",53,1
"E01019855","E01019855",44,1
"E01019856","E01019856",25,1
"E01019857","E01019857",28,1
"E01019858","E01019858",26,1
"E01019859","E01019859",29,1
"E01019860","E01019860",29,1
"E01019861","E01019861",37,1
"E01019862","E01019862",46,1
"E01019863","E01019863",38,1
"E01019864","E01019864",31,0.96875
"E01019864","E01019865",1,0.03125
"E01019865","E01019865",24,1
"E01019866","E01019866",77,1
"E01019867","E01019867",64,1
"E01019868","E01019868",46,1
"E01019869","E01019868",1,0.032258064516129
"E01019869","E01019869",30,0.967741935483871
"E01019870","E01019870",42,1
"E01019871","E01019871",43,1
"E01019872","E01019872",47,1
"E01019873","E01019873",68,1
"E01019874","E01019874",32,1
"E01019875","E01019875",23,1
"E01019876","E01019876",36,1
"E01019877","E01019877",123,1
"E01019878","E01019878",22,1
"E01019879","E01019879",45,1
"E01019880","E01019880",34,1
"E01019882","E01019882",39,1
"E01019885","E01019885",40,1
"E01019887","E01019887",50,0.980392156862745
"E01019887","E01019888",1,0.0196078431372549
"E01019888","E01019888",100,1
"E01019889","E01019887",1,0.0169491525423729
"E01019889","E01019889",58,0.983050847457627
"E01019890","E01019890",153,1
"E01019891","E01019891",111,1
"E01019894","E01019894",75,0.974025974025974
"E01019894","E01019895",1,0.012987012987013
"E01019894","E01019896",1,0.012987012987013
"E01019895","E01019895",73,1
"E01019896","E01019896",79,1
"E01019897","E01019897",37,1
"E01019898","E01019893",1,0.0072463768115942
"E01019898","E01019898",137,0.992753623188406
"E01019899","E01019899",62,1
"E01019900","E01019900",108,1
"E01019901","E01019901",90,1
"E01019902","E01019902",107,1
"E01019903","E01019903",112,1
"E01019904","E01019904",33,1
"E01019905","E01019905",46,1
"E01019906","E01019906",35,1
"E01019907","E01019907",31,1
"E01019908","E01019908",33,1
"E01019909","E01019909",55,1
"E01019910","E01019910",34,1
"E01019911","E01019911",50,1
"E01019912","E01019912",45,1
"E01019913","E01019913",50,1
"E01019914","E01019914",76,1
"E01019915","E01019914",1,0.0204081632653061
"E01019915","E01019915",48,0.979591836734694
"E01019916","E01019912",1,0.00793650793650794
"E01019916","E01019916",125,0.992063492063492
"E01019917","E01019917",36,1
"E01019918","E01019916",1,0.0153846153846154
"E01019918","E01019918",64,0.984615384615385
"E01019919","E01019919",30,1
"E01019920","E01019920",51,1
"E01019921","E01019921",37,0.973684210526316
"E01019921","E01019922",1,0.0263157894736842
"E01019922","E01019922",37,1
"E01019923","E01019923",32,1
"E01019924","E01019924",41,1
"E01019925","E01019925",23,1
"E01019927","E01019927",54,1
"E01019928","E01019928",32,1
"E01019929","E01019929",29,1
"E01019930","E01019930",60,1
"E01019931","E01019931",33,1
"E01019932","E01019932",94,1
"E01019933","E01019933",43,1
"E01019934","E01019934",63,1
"E01019935","E01019935",94,1
"E01019936","E01019936",69,1
"E01019937","E01019937",91,1
"E01019938","E01019938",169,1
"E01019939","E01019939",68,1
"E01019940","E01019940",72,1
"E01019942","E01019942",75,0.986842105263158
"E01019942","E01019944",1,0.0131578947368421
"E01019943","E01019943",46,1
"E01019944","E01019942",2,0.0327868852459016
"E01019944","E01019944",59,0.967213114754098
"E01019945","E01019945",123,1
"E01019946","E01019946",53,0.981481481481482
"E01019946","E01019948",1,0.0185185185185185
"E01019947","E01019947",100,1
"E01019948","E01019948",54,1
"E01019949","E01019949",57,1
"E01019950","E01019947",1,0.02
"E01019950","E01019950",49,0.98
"E01019951","E01019951",119,1
"E01019952","E01019952",75,1
"E01019953","E01019953",49,1
"E01019954","E01019954",49,1
"E01019955","E01019955",45,1
"E01019956","E01019956",155,1
"E01019957","E01019956",1,0.00699300699300699
"E01019957","E01019957",142,0.993006993006993
"E01019958","E01019958",58,1
"E01019959","E01019959",69,1
"E01019960","E01019960",79,1
"E01019961","E01019961",140,1
"E01019962","E01019962",111,1
"E01019963","E01019963",84,1
"E01019964","E01019964",64,1
"E01019965","E01019965",70,1
"E01019966","E01019966",43,1
"E01019967","E01019966",1,0.0099009900990099
"E01019967","E01019967",100,0.99009900990099
"E01019968","E01019968",47,1
"E01019969","E01019969",70,1
"E01019970","E01019970",63,1
"E01019971","E01019971",45,0.978260869565217
"E01019971","E01019972",1,0.0217391304347826
"E01019972","E01019972",41,1
